laser_score,source_sentence_lid,target_sentence_lid,source_sentence_source,source_sentence_url,target_sentence_source,target_sentence_url,source,target
1.1096144,0.99999,0.99928,crawl-data/CC-MAIN-2017-39/segments/1505818687255.13/wet/CC-MAIN-20170920104615-20170920124615-00416.warc.wet.gz,http://bestbroadwaylive.com/category/health/,crawl-data/CC-MAIN-2021-25/segments/1623488559139.95/wet/CC-MAIN-20210624202437-20210624232437-00369.warc.wet.gz,https://ph.lamareschale.org/relasyon/7-mga-paraan-upang-mahulog-pabalik-sa-pagibig-sa-iyong-mga-kasosyo/,"Translate this sentence from eng to fil: The truth is, all relationships begin to lose their appeal at some time or another.","Ang katotohanan ay, ang lahat ng mga relasyon magsimula sa mawala ang kanilang ningning sa ilang mga punto o sa isa pa."
1.0961862,0.99097,0.9949,crawl-data/CC-MAIN-2021-25/segments/1623487640324.35/wet/CC-MAIN-20210618165643-20210618195643-00461.warc.wet.gz,http://ihcalumnidubd.org/event/lifelong-education-is-for-everyone/,crawl-data/CC-MAIN-2020-45/segments/1603107875980.5/wet/CC-MAIN-20201021035155-20201021065155-00438.warc.wet.gz,https://webdesign.tutsplus.com/tl/articles/15-best-wordpress-business-themes--cms-26132,Translate this sentence from eng to fil: Designing for Business in 60 seconds,Pagdisenyo para sa Negosyong Ninanais sa 60 Segundo
1.0911341,0.99603,0.99998,crawl-data/CC-MAIN-2021-21/segments/1620243989766.27/wet/CC-MAIN-20210512162538-20210512192538-00449.warc.wet.gz,https://abiona.livejournal.com/1202.html,crawl-data/CC-MAIN-2021-31/segments/1627046153803.69/wet/CC-MAIN-20210728220634-20210729010634-00454.warc.wet.gz,https://forsage4.ru/tl/stati/QnkC8o3.html,Translate this sentence from eng to fil: 33: Helped someone?,Totoo lang: may sinuman ang tumutulong sa sinuman?
1.0898708,0.99702,1.00001,crawl-data/CC-MAIN-2020-10/segments/1581875147647.2/wet/CC-MAIN-20200228200903-20200228230903-00177.warc.wet.gz,https://uk.engineerjobs.com/jobsearch/viewjob/p68u_y_hkcEqOoYvi5D3wDIEOMoyMBairvpkpm7asP3lRlTzziVWMA?ak=&l=belfast+northern+ireland,crawl-data/CC-MAIN-2018-51/segments/1544376823872.13/wet/CC-MAIN-20181212112626-20181212134126-00363.warc.wet.gz,https://prezi.com/nslowwskzsu0/mga-katangian-ng-isang-entreprenyur/,Translate this sentence from eng to fil: Ability to tackle challenges in a logical way,Kakayahang lunasan ang mga suliranin sa isang malikhaing paraan
1.1379285,0.99998,1.00001,crawl-data/CC-MAIN-2021-43/segments/1634323583408.93/wet/CC-MAIN-20211016013436-20211016043436-00042.warc.wet.gz,https://www.codelean.vn/2019/10/javascript-cheat-sheet.html,crawl-data/CC-MAIN-2020-34/segments/1596439737319.74/wet/CC-MAIN-20200808080642-20200808110642-00328.warc.wet.gz,https://crestviewdoors.com/walang-kategorya/javascript-na-sheet/,Translate this sentence from eng to fil: for - The most common way to create a loop in JavaScript,para sa - Ang pinakakaraniwang paraan upang lumikha ng isang loop sa JavaScript
1.0880762,0.99919,0.93131,crawl-data/CC-MAIN-2020-34/segments/1596439738746.41/wet/CC-MAIN-20200811090050-20200811120050-00519.warc.wet.gz,https://www.hitstrength.net/single-post/2020/04/03/CoVid-19-Update,crawl-data/CC-MAIN-2021-31/segments/1627046154432.2/wet/CC-MAIN-20210803061431-20210803091431-00020.warc.wet.gz,https://magic-buh.ru/tl/stati/XuIg8Wm.html,Translate this sentence from eng to fil: First you must download the program.,Una kailangan mong i-download ang programa.
1.114519,0.99975,1.00001,crawl-data/CC-MAIN-2021-49/segments/1637964362992.98/wet/CC-MAIN-20211204124328-20211204154328-00572.warc.wet.gz,https://all.khabarofnepal.com/2021/05/20/new-effective-treatment-for-vitamin-d-deficiency-study/,crawl-data/CC-MAIN-2021-25/segments/1623488536512.90/wet/CC-MAIN-20210623073050-20210623103050-00296.warc.wet.gz,https://healthie.xyz/bago-at-epektibong-paggamot-na-natuklasan-para-sa-kakulangan-ng-bitamina-d/,"Translate this sentence from eng to fil: According to the researchers, approximately one-third of adults are obese and require much larger doses of vitamin D to satisfy their requirements.","Ayon sa mga mananaliksik, humigit-kumulang isang-katlo ng mga may sapat na gulang ay napakataba at nangangailangan ng mas malaking dosis ng bitamina D upang matugunan ang kanilang mga pangangailangan."
1.0824602,0.99996,1.00001,crawl-data/CC-MAIN-2020-40/segments/1600400250241.72/wet/CC-MAIN-20200927023329-20200927053329-00344.warc.wet.gz,http://wisdom-magazine.com/Article.aspx/2515/,crawl-data/CC-MAIN-2020-40/segments/1600400204410.37/wet/CC-MAIN-20200922063158-20200922093158-00619.warc.wet.gz,https://tl.innerself.com/content/living/health/healing-disciplines/7396-nine-keys-to-a-healthier-happier-you.html,Translate this sentence from eng to fil: Slowing down allows your body to run more efficiently.,Ang pagbagal ay nagbibigay-daan sa iyong katawan na tumakbo nang mas mahusay.
1.0839591,1.00001,0.99729,crawl-data/CC-MAIN-2017-26/segments/1498128319688.9/wet/CC-MAIN-20170622181155-20170622201155-00539.warc.wet.gz,http://www.sheknows.com/community/beauty-style/my-love-affair-nordstrom-rack-coming-clean-about-spending-my-husband,crawl-data/CC-MAIN-2021-10/segments/1614178369054.89/wet/CC-MAIN-20210304113205-20210304143205-00353.warc.wet.gz,https://abtheflame.net/letters/2021/02/sa-lunduyan-ng-laban/,"Translate this sentence from eng to fil: As usual, I was quickly seduced.","Tulad ng inaasahan, mabilis akong kinaladkad."
1.078768,0.99974,0.99995,crawl-data/CC-MAIN-2019-13/segments/1552912201812.2/wet/CC-MAIN-20190318232014-20190319014014-00138.warc.wet.gz,https://alternativeto.net/software/scan--qr-code-reader-/activity/,paracrawl9_wide00006,_,"Translate this sentence from eng to fil: For other formats (such as phone numbers, email addresses, or contact info), you will be prompted to take the appropriate action....","Para sa iba pang mga format (tulad ng mga numero ng telepono, email address, o impormasyon ng contact), ikaw ay sasabihan na gawin ang mga naaangkop na aksyon."
1.0824277,0.99948,0.99971,crawl-data/CC-MAIN-2021-49/segments/1637964363405.77/wet/CC-MAIN-20211207170825-20211207200825-00109.warc.wet.gz,https://www.celticsblog.com/2016/4/30/11544732/the-two-step-process-of-landing-kevin-durant,paracrawl9_hieu,_,Translate this sentence from eng to fil: All of this depends on luck.,Lahat ito'y nakaasa sa kapalaran.
1.0960311,0.99938,0.99997,crawl-data/CC-MAIN-2021-31/segments/1627046150067.51/wet/CC-MAIN-20210723210216-20210724000216-00064.warc.wet.gz,https://kulagindemiurg.ru/en/stati/J0ac3yI.html,crawl-data/CC-MAIN-2021-31/segments/1627046152168.38/wet/CC-MAIN-20210727010203-20210727040203-00433.warc.wet.gz,https://kulagindemiurg.ru/tl/stati/J0ac3yI.html,"Translate this sentence from eng to fil: This can be done with the help of hardening and receiving vitamins, immunomodulating drugs and special bacterial antigens (vaccines).","Magagawa ito sa tulong ng hardening at pagtanggap ng mga bitamina, immunomodulating droga at mga espesyal na bacterial antigens (bakuna)."
1.0779781,0.9996,1.00001,crawl-data/CC-MAIN-2018-13/segments/1521257645413.2/wet/CC-MAIN-20180318013134-20180318033134-00513.warc.wet.gz,http://spele.porn3gp.ru/webcam-bisexual-girls-for-free-no-credit-card-needed-10.htm,crawl-data/CC-MAIN-2021-39/segments/1631780057558.23/wet/CC-MAIN-20210924140738-20210924170738-00444.warc.wet.gz,https://tl.kritize.net/21-funny-online-dating-quotes,"Translate this sentence from eng to fil: We'll end this article with one more quote, in case you haven't gotten enough..","Tatapusin namin ang artikulong ito sa isa pang quote, kung sakaling hindi ka nakakuha ng sapat."
1.0936923,0.99387,0.5878,crawl-data/CC-MAIN-2018-17/segments/1524125944848.33/wet/CC-MAIN-20180420233255-20180421013255-00518.warc.wet.gz,http://www.movierevie.ws/genres/1536/1/Philosophy-Ideology.html,crawl-data/CC-MAIN-2021-17/segments/1618038057476.6/wet/CC-MAIN-20210410181215-20210410211215-00250.warc.wet.gz,https://en.m.wikipedia.org/wiki/Nonoy_Zu%C3%B1iga,Translate this sentence from eng to fil: I Am Also a You (1971),Ako Ay Ikaw Rin (1981)
1.0985134,1.00001,0.99987,crawl-data/CC-MAIN-2019-09/segments/1550247490806.45/wet/CC-MAIN-20190219162843-20190219184843-00269.warc.wet.gz,https://lovedevani.com/signs-that-she-doesnt-want-to-marry-you,crawl-data/CC-MAIN-2021-43/segments/1634323587799.46/wet/CC-MAIN-20211026042101-20211026072101-00578.warc.wet.gz,https://tl.37thtexas.org/dating/3/,Translate this sentence from eng to fil: Here are the signs that she doesn't want to marry you.,Narito ang 16 palatandaan na palatandaan na ayaw niyang pakasalan ka.
1.0790783,0.99998,1.00001,crawl-data/CC-MAIN-2020-34/segments/1596439738015.38/wet/CC-MAIN-20200808165417-20200808195417-00256.warc.wet.gz,https://gospel.smcox.com/wiki/Obedience/,crawl-data/CC-MAIN-2018-39/segments/1537267155814.1/wet/CC-MAIN-20180919004724-20180919024724-00101.warc.wet.gz,https://www.lds.org/scriptures/dc-testament/dc/11.12-14?lang=tgl&country=nz,"Translate this sentence from eng to fil: ""keep my commandments, and assist to bring forth my work, according to my commandments, and you shall be blessed.""","Sundin ang aking mga kautusan, at tumulong na itatag ang aking gawain, calinsunod sa aking mga kautusan, at ikaw ay pagpapalain."
1.095815,0.99999,1.00001,crawl-data/CC-MAIN-2020-16/segments/1585371620338.63/wet/CC-MAIN-20200406070848-20200406101348-00069.warc.wet.gz,https://sueatkinsparentingcoach.com/2011/04/congratulations-you-are-getting-married-have-you-talked-about-children/,crawl-data/CC-MAIN-2018-51/segments/1544376823445.39/wet/CC-MAIN-20181210212544-20181210234044-00393.warc.wet.gz,https://www.pep.ph/news/32066/part-1-jolina-magdangal-and-mark-escueta-reveal-details-about-their-double-wedding,"Translate this sentence from eng to fil: When they look back at their childhood, what do you want them to remember?","Kapag nagbabalik-tanaw sila ng mga nangyari sa dalawang kasal nila, ano ang naaalala nila?"
1.1282831,1.00001,1.00001,crawl-data/CC-MAIN-2021-25/segments/1623487616657.20/wet/CC-MAIN-20210615022806-20210615052806-00493.warc.wet.gz,https://richesinchrist.com/who-is-jesus/,crawl-data/CC-MAIN-2021-21/segments/1620243991557.62/wet/CC-MAIN-20210517023244-20210517053244-00387.warc.wet.gz,https://tl.richesinchrist.com/who-is-jesus/,"Translate this sentence from eng to fil: The Person and work of Jesus is being increasingly undermined, not just in the secular world, but in many parts of the church.","Ang Tao at gawain ni Jesus ay lalong pinapabagsak, hindi lamang sa sekular na mundo, kundi sa maraming bahagi ng simbahan."
1.0910145,1.0,0.93356,crawl-data/CC-MAIN-2018-26/segments/1529267859923.59/wet/CC-MAIN-20180618012148-20180618032148-00397.warc.wet.gz,https://www.springfieldspringfield.co.uk/movie_script.php?movie=hurricane-bianca-from-russia-with-hate,crawl-data/CC-MAIN-2017-30/segments/1500549424564.72/wet/CC-MAIN-20170723142634-20170723162634-00402.warc.wet.gz,http://primanota.ru/paraluman/paraluman-in-lab-chords.htm,"Translate this sentence from eng to fil: I mean, you know it's a sin,","Iniisip kita, Nalalaman mo ba sinta"
1.081276,0.99996,1.00001,crawl-data/CC-MAIN-2021-49/segments/1637964362919.65/wet/CC-MAIN-20211203212721-20211204002721-00559.warc.wet.gz,https://iomfats.org/storyshelf/hosted/ab/the-chronicles-of-valana-volume-3/04.html,crawl-data/CC-MAIN-2019-13/segments/1552912202723.74/wet/CC-MAIN-20190323040640-20190323062640-00079.warc.wet.gz,https://pserotica.com/?q=node/30646,Translate this sentence from eng to fil: Two guards opened the gates for them.,Pagkatungo ay may dalawang guard na nagbukas ng pinto para sa kanila.
1.1101861,1.00001,1.00001,crawl-data/CC-MAIN-2018-22/segments/1526794870082.90/wet/CC-MAIN-20180527190420-20180527210420-00569.warc.wet.gz,http://faithandhopewithin.blogspot.com/2012/,crawl-data/CC-MAIN-2019-09/segments/1550247494741.0/wet/CC-MAIN-20190220105613-20190220131613-00626.warc.wet.gz,https://pastorderick.com/sermons/the-story-of-gods-church/listening-and-going/,Translate this sentence from eng to fil: In every nation he accepts those who fear him and do what is right.' ...,"Sa anumang lahi, tinatanggap niya ang sinumang may takot sa kanya at gumagawa kung ano ang mabuti."""
1.0912949,1.0,0.998,crawl-data/CC-MAIN-2017-09/segments/1487501171758.35/wet/CC-MAIN-20170219104611-00607-ip-10-171-10-108.ec2.internal.warc.wet.gz,http://www.pensacolafishingforum.com/f51/fs%3B-shimano-trinidad-tn20-127265/,paracrawl9_philipp,_,Translate this sentence from eng to fil: See that people seem to have better luck here.,Parang sinabi niyang mas swerte pa ang mga batang nandito.
1.1180463,0.99999,1.00001,crawl-data/CC-MAIN-2021-25/segments/1623487613380.12/wet/CC-MAIN-20210614170602-20210614200602-00626.warc.wet.gz,https://resolve.my/suicide/,crawl-data/CC-MAIN-2018-51/segments/1544376829812.88/wet/CC-MAIN-20181218204638-20181218230638-00489.warc.wet.gz,http://ehispanika.com/pagpapakamatay/,"Translate this sentence from eng to fil: If you're reading this because you have, or have had, thoughts about taking your own life, it's important you ask someone for help.","Kung binabasa mo ito dahil mayroon ka, o nagkaroon, ng mga kaisipan tungkol sa pagkuha ng iyong sariling buhay, mahalagang humingi ka ng tulong para sa isang tao."
1.0838695,0.99999,0.99962,crawl-data/CC-MAIN-2020-50/segments/1606141185851.16/wet/CC-MAIN-20201126001926-20201126031926-00339.warc.wet.gz,https://forums.civfanatics.com/threads/lets-play-deity-bc-space-strategies-from-a-10-year-veteran.574724/page-38,crawl-data/CC-MAIN-2018-51/segments/1544376828507.84/wet/CC-MAIN-20181217135323-20181217161323-00501.warc.wet.gz,http://hal-dyornal.com/2/cordero01.htm,Translate this sentence from eng to fil: Just the Lab is enough.,Laway lamang ay sapat na.
1.0907592,0.98785,1.00001,crawl-data/CC-MAIN-2020-05/segments/1579250592636.25/wet/CC-MAIN-20200118135205-20200118163205-00140.warc.wet.gz,https://pass4suredumps.com/stephen-kings-it-nostalgia-critic/,crawl-data/CC-MAIN-2021-49/segments/1637964358153.33/wet/CC-MAIN-20211127073536-20211127103536-00616.warc.wet.gz,https://tl.burgeronreport.com/das-solltest-du-antworten,"Translate this sentence from eng to fil: ""What's your sex life?""","""At ano ang iyong buhay sa sex?"""
1.09823,0.99996,1.00001,crawl-data/CC-MAIN-2021-21/segments/1620243988759.29/wet/CC-MAIN-20210506175146-20210506205146-00405.warc.wet.gz,https://buisamalin.web.app/122.html,crawl-data/CC-MAIN-2021-25/segments/1623488286726.71/wet/CC-MAIN-20210621151134-20210621181134-00261.warc.wet.gz,https://tl.ecohotelaldea.com/dark-comics-with-twisted-endings-that-will-send-shiver-down-your-spine,"Translate this sentence from eng to fil: So far, our comics have been read over 10 million times and many people have a strong emotional response when reading them.",Ang kanilang komiks ay nabasa nang higit sa 20 Milyong beses at sinabi ng mga may-akda na 'maraming tao ang may isang malakas na tugon sa emosyonal kapag binabasa ang mga ito.'
1.1063086,0.99981,1.00001,crawl-data/CC-MAIN-2018-30/segments/1531676589757.30/wet/CC-MAIN-20180717164437-20180717184437-00567.warc.wet.gz,https://www.apk4free.com/android/spot-the-differences-v1-0-5-apk.html,paracrawl9_wide00016,_,"Translate this sentence from eng to fil: Be careful, if you do not tap the right spot, your precious time will be reduced.","Mag-ingat, kung hindi mo i-tap ang kanang tabi, ang iyong mahalagang oras ay maaaring mabawasan."
1.087466,1.00001,1.00001,crawl-data/CC-MAIN-2018-34/segments/1534221216475.75/wet/CC-MAIN-20180820140847-20180820160847-00289.warc.wet.gz,http://www.christianvolunteering.org/volunteer/music-teacher-0.jsp,paracrawl9_hieu,_,Translate this sentence from eng to fil: We can only give you a room.,Mabibigayan lamang namin kayo ng isang salo-salo.
1.0843114,0.95983,0.99989,crawl-data/CC-MAIN-2018-39/segments/1537267156724.6/wet/CC-MAIN-20180921013907-20180921034307-00056.warc.wet.gz,https://bigclosetr.us/topshelf/fiction/71186/jemchapter-202,crawl-data/CC-MAIN-2021-21/segments/1620243992440.69/wet/CC-MAIN-20210517180757-20210517210757-00071.warc.wet.gz,https://www.bulgaronline.com/post/libreng-grocery-para-sa-publiko-start-na,"Translate this sentence from eng to fil: ""Friends helping friends, it's cool.""","""Ang mayaman 'pag tumulong sa kapwa, mabuti 'yun."
1.078451,1.00001,0.98497,crawl-data/CC-MAIN-2019-43/segments/1570987834649.58/wet/CC-MAIN-20191023150047-20191023173547-00432.warc.wet.gz,https://wikipedianetworth.com/tisha-sterling-net-worth/,paracrawl9_wide00016,_,Translate this sentence from eng to fil: She once was wedded to Lal Baum.,"Minsan, lugaw na kay labnaw."
1.0924371,0.99997,0.9998,crawl-data/CC-MAIN-2019-30/segments/1563195527204.71/wet/CC-MAIN-20190721205413-20190721231413-00530.warc.wet.gz,https://de.scribd.com/document/377287816/Testing-Fundamentals-V1-0,paracrawl9_wide00016,_,Translate this sentence from eng to fil: List of deliverables that need to be tested,Listahan ng mga deliverables na kailangang ma-nasubok
1.1136752,0.9999,1.00001,crawl-data/CC-MAIN-2021-31/segments/1627046154042.23/wet/CC-MAIN-20210731011529-20210731041529-00567.warc.wet.gz,https://mosoblgaz60.ru/en/stati/AtnmJyc.html,crawl-data/CC-MAIN-2021-31/segments/1627046154466.61/wet/CC-MAIN-20210803155731-20210803185731-00216.warc.wet.gz,https://mosoblgaz60.ru/tl/stati/AtnmJyc.html,"Translate this sentence from eng to fil: Rinse your mouth several times a day, by appointing a doctor.","Hugasan ang iyong bibig ng ilang beses sa isang araw, sa pamamagitan ng paghirang ng isang doktor."
1.0804969,1.00001,0.99985,crawl-data/CC-MAIN-2018-26/segments/1529267863109.60/wet/CC-MAIN-20180619173519-20180619193519-00448.warc.wet.gz,http://tvmegasite.net/updates/oltl/2007/oltl-01-18-07.shtml,crawl-data/CC-MAIN-2018-13/segments/1521257645943.23/wet/CC-MAIN-20180318184945-20180318204945-00406.warc.wet.gz,https://carefulheartdotcom.wordpress.com/2013/05/26/ang-misyon-ni-maya-13/,Translate this sentence from eng to fil: They are at the hospital now trying to get in to see Blair.,Kaya eto ngayon nasa airport sila para sunduin si Roberto.
1.0854316,1.0,1.00001,crawl-data/CC-MAIN-2020-40/segments/1600401617641.86/wet/CC-MAIN-20200928234043-20200929024043-00193.warc.wet.gz,https://www.lawyersnjurists.com/article/a-corporation-is-an-artificial-being-invisible-intangible-and-exiting-only-in-contemplation-of-law-it-has-neither-mind-nor-body-of-its-own-2/,crawl-data/CC-MAIN-2018-34/segments/1534221210058.26/wet/CC-MAIN-20180815102653-20180815122653-00675.warc.wet.gz,http://afassignmentdjvy.gnomes-inc.info/paano-mo-ipag-tangol-ang-ating-kalayaang.html,"Translate this sentence from eng to fil: Human rightsHuman rights are ""rights and freedoms to which all humans are entitled.""","Ang mga karapatang pantao ay tumutukoy sa ""payak na mga karapatan at mga kalayaang nararapat na matanggap ng lahat ng mga."
1.0835148,0.99943,0.93863,crawl-data/CC-MAIN-2020-29/segments/1593655882934.6/wet/CC-MAIN-20200703184459-20200703214459-00091.warc.wet.gz,http://sportsterandme.com/zenni-optical,crawl-data/CC-MAIN-2021-43/segments/1634323585025.23/wet/CC-MAIN-20211016200444-20211016230444-00576.warc.wet.gz,https://news.abs-cbn.com/life/01/12/21/watch-patrick-starrr-does-tagalog-makeup-tutorial,"Translate this sentence from eng to fil: In this video, I break down.","""Itong video na ito, magta-Tagalog po ako."
1.1237723,1.0,1.0,crawl-data/CC-MAIN-2019-51/segments/1575540502120.37/wet/CC-MAIN-20191207210620-20191207234620-00483.warc.wet.gz,https://wpbrilliance.com/7-best-places-to-find-premium-domain-name-for-sale-expert-tips/,crawl-data/CC-MAIN-2020-40/segments/1600400220495.39/wet/CC-MAIN-20200924194925-20200924224925-00203.warc.wet.gz,https://teamsaxobanktinkoffbank.com/cat-showcase/7-pinakamahusay-na-lugar-upang-maghanap-ng/,"Translate this sentence from eng to fil: This allows you to see when a domain name was created, last renewed, DNS changes, and historical data.","Pinapayagan ka nitong makita kung kailan nilikha ang isang pangalan ng domain, huling na-update, mga pagbabago sa DNS, at data sa kasaysayan."
1.0994136,0.96287,1.00001,crawl-data/CC-MAIN-2019-35/segments/1566027317817.76/wet/CC-MAIN-20190823020039-20190823042039-00072.warc.wet.gz,http://ameanbtest.co.nf/?p=22,crawl-data/CC-MAIN-2020-24/segments/1590347426956.82/wet/CC-MAIN-20200602224517-20200603014517-00046.warc.wet.gz,https://www.wattpad.com/user/WattysPH,Translate this sentence from eng to fil: Ten years of new discoveries.,Sampung taon ng pagtuklas sa mga bagong boses.
1.0818948,0.95661,0.54919,crawl-data/CC-MAIN-2018-13/segments/1521257647251.74/wet/CC-MAIN-20180320013620-20180320033620-00254.warc.wet.gz,http://thelittledecorator.blogspot.com/2014/08/how-old-are-you.html,crawl-data/CC-MAIN-2020-50/segments/1606141652107.52/wet/CC-MAIN-20201201043603-20201201073603-00668.warc.wet.gz,https://www.txtmyt.com/discussion/23409/reviewer-for-tup-exam,Translate this sentence from eng to fil: I guarantee you!),Bigti ka na!)
1.0805055,1.00001,1.00001,crawl-data/CC-MAIN-2021-21/segments/1620243991812.46/wet/CC-MAIN-20210515004936-20210515034936-00504.warc.wet.gz,https://richesinchrist.com/gods-fire-removes-the-curse/,crawl-data/CC-MAIN-2021-43/segments/1634323584886.5/wet/CC-MAIN-20211016135542-20211016165542-00550.warc.wet.gz,https://tl.richesinchrist.com/deception-and-the-big-picture/,Translate this sentence from eng to fil: This is all part of restoring the world to what God always intended it to be.,Ito ay sa wakas magreresulta sa lahat ng naibalik sa kung ano ang palaging nais ng Diyos na maging sila.
1.0925252,0.99958,0.99983,crawl-data/CC-MAIN-2020-10/segments/1581875144979.91/wet/CC-MAIN-20200220131529-20200220161529-00034.warc.wet.gz,https://www.medscape.com/viewarticle/916821,crawl-data/CC-MAIN-2019-35/segments/1566027318952.90/wet/CC-MAIN-20190823172507-20190823194507-00338.warc.wet.gz,http://thephilippines.ibuzzworld.com/frameless-brain-radiosurgery-siguro-isang-boon-para-sa-mga-pasyente-surgeon/,"Translate this sentence from eng to fil: Despite these advances, there are very limited data available on patients treated with frameless GKSR, the authors note.","Sa kabila ng mga pagsulong na ito, may mga limitadong data na magagamit sa mga pasyente na ginagamot ng walang kamalian na GKSR, ang tala ng mga may-akda."
1.081081,1.00001,0.99879,crawl-data/CC-MAIN-2018-22/segments/1526794868132.80/wet/CC-MAIN-20180527072151-20180527092151-00501.warc.wet.gz,http://www015uppso-netnejpcalligraphy.blogspot.co.uk/2010/01/,paracrawl9_wide00006,_,Translate this sentence from eng to fil: These are completely made of only snow.,Pero lahat yan galing kay Snow lang
1.0803131,0.99988,1.00001,crawl-data/CC-MAIN-2020-50/segments/1606141674594.59/wet/CC-MAIN-20201201135627-20201201165627-00180.warc.wet.gz,http://www.thehardtackle.com/blogs/2020/09/01/five-arsenal-youngsters-worth-keeping-an-eye-on-next-season/,crawl-data/CC-MAIN-2020-40/segments/1600400232211.54/wet/CC-MAIN-20200926004805-20200926034805-00475.warc.wet.gz,https://russellbrand.tv/walang-kategorya/pagely-review-mayo-2020-mas-mahusay-kaysa-sa-wp/,Translate this sentence from eng to fil: And it does not come as a surprise either.,Hindi rin ito darating bilang isang sorpresa.
1.0948869,0.99996,1.00001,crawl-data/CC-MAIN-2017-39/segments/1505818688158.27/wet/CC-MAIN-20170922022225-20170922042225-00632.warc.wet.gz,http://hellison.dreamwidth.org/tag/bonekickers,crawl-data/CC-MAIN-2021-39/segments/1631780057830.70/wet/CC-MAIN-20210926053229-20210926083229-00351.warc.wet.gz,https://www.sermoncentral.com/sermons/kailangan-mong-kumuha-sa-ring-upang-manalo-ako-kumpara-sa-akin-rick-gillespie-mobley-sermon-on-giving-258090,Translate this sentence from eng to fil: EVERYONE has used The Sword.,Lahat ng tao kumuha ng iyong tabak.
1.0792176,0.99994,1.0,crawl-data/CC-MAIN-2021-49/segments/1637964358074.14/wet/CC-MAIN-20211126224056-20211127014056-00406.warc.wet.gz,https://www.provideocoalition.com/red_hot_mirror_shoot_out/,crawl-data/CC-MAIN-2017-13/segments/1490218189313.82/wet/CC-MAIN-20170322212949-00483-ip-10-233-31-227.ec2.internal.warc.wet.gz,https://nasyonalistikpinoy.wordpress.com/kaalaman-sa-blog/about/,Translate this sentence from eng to fil: Any errors should be attributed solely to the author.,Lahat ng kamalian sa mga artikulo ay maari lamang na ipagbigay alam sa may-akda.
1.1011295,0.99703,0.9971,crawl-data/CC-MAIN-2017-26/segments/1498128323680.18/wet/CC-MAIN-20170628120308-20170628140308-00698.warc.wet.gz,http://pattiken-pattiken.blogspot.com/2012/,crawl-data/CC-MAIN-2019-47/segments/1573496670156.86/wet/CC-MAIN-20191119144618-20191119172618-00132.warc.wet.gz,https://www.philstar.com/pang-masa/pang-movies/2016/02/03/1549395/billy-walang-kamalay-malay-sa-ginagawang-harutan-nina-coleen-joseph,Translate this sentence from eng to fil: tell the artist.,"Yes, bilang artista."
1.1051345,0.99948,0.88623,crawl-data/CC-MAIN-2017-22/segments/1495463609605.31/wet/CC-MAIN-20170528062748-20170528082748-00284.warc.wet.gz,http://gutenberg.net.au/ebooks08/0801311.txt,crawl-data/CC-MAIN-2017-39/segments/1505818693363.77/wet/CC-MAIN-20170925201601-20170925221601-00077.warc.wet.gz,http://dynamicprofilecodes.darkbb.com/t204p350-if-youre-given-a-chance-to-kill-the-person-above-you-in-what-way,Translate this sentence from eng to fil: That's what you are--a snake!,ikaw naman sa ... snake!
1.0839736,1.00001,1.0,crawl-data/CC-MAIN-2018-51/segments/1544376829568.86/wet/CC-MAIN-20181218184418-20181218210418-00231.warc.wet.gz,http://www.championshipsports.net/testimonials/,paracrawl9_philipp,_,Translate this sentence from eng to fil: It really helped his understanding of the game.,Talagang naiintindihan niya talaga ang kanyang papel sa laro.
1.0852302,1.00001,1.00001,crawl-data/CC-MAIN-2020-05/segments/1579251737572.61/wet/CC-MAIN-20200127235617-20200128025617-00126.warc.wet.gz,https://static.minecraftforum.net/members/vorter/posts,crawl-data/CC-MAIN-2021-25/segments/1623487586239.2/wet/CC-MAIN-20210612162957-20210612192957-00106.warc.wet.gz,https://tafj.org/2020/04/12/ano-ang-gagawin-ko-kay-jesus-na-cristo/,Translate this sentence from eng to fil: For each and every name.,higit sa lahat at bawat pangalan.
1.1165711,1.00001,1.00001,crawl-data/CC-MAIN-2021-39/segments/1631780057119.85/wet/CC-MAIN-20210920221430-20210921011430-00648.warc.wet.gz,https://entertainment.inquirer.net/415412/robin-padilla-advises-kylie-to-convert-aljur-to-islam-amid-split-due-to-rumored-3rd-party,crawl-data/CC-MAIN-2021-31/segments/1627046153729.44/wet/CC-MAIN-20210728123318-20210728153318-00333.warc.wet.gz,https://www.talakitok.com/pinayuhan-ni-robin-padilla-si-kylie-na-gawing-islam-si-aljur-sa-gitna-ng-paghati-dahil-sa-napapabalitang-3rd-party,"Translate this sentence from eng to fil: In the wake of the split, Kylie asked for the public's respect and is moving to her new home with her sons.","Sa kalagayan ng paghati, hiniling ni Kylie ang respeto ng publiko at lilipat na sa kanya bagong bahay kasama ang kanyang mga anak na lalaki."
