laser_score,source_sentence_lid,target_sentence_lid,source_sentence_source,source_sentence_url,target_sentence_source,target_sentence_url,source,target
1.0668359,1.00001,1.0,crawl-data/CC-MAIN-2018-26/segments/1529267865181.83/wet/CC-MAIN-20180623190945-20180623210945-00357.warc.wet.gz,http://goosegreen.blogspot.com/,crawl-data/CC-MAIN-2018-30/segments/1531676592387.80/wet/CC-MAIN-20180721051500-20180721071500-00588.warc.wet.gz,http://haiticheriemaguym.blogspot.com/2011_10_09_archive.html,Translate this sentence from eng to hat: The names have been altered,Yo chanje non m
1.1112157,0.99913,1.00001,paracrawl20211101,_,crawl-data/CC-MAIN-2021-43/segments/1634323585671.36/wet/CC-MAIN-20211023095849-20211023125849-00492.warc.wet.gz,https://www.saveatrain.com/blog/ht/europe-train-route-maps-guide/,"Translate this sentence from eng to hat: Two of Italy's top cities, Florence and Rome are home to hundreds of tourist attractions for every kind of visitor.","De nan tèt lavil peyi Itali a, Florence ak lavil Wòm se lakay yo nan dè santèn de atraksyon touris pou tout kalite vizitè."
1.0653672,0.99996,0.99955,paracrawl20211101,_,paracrawl9_philipp,_,"Translate this sentence from eng to hat: [niv] ""Say to them: 'This is what the LORD, the God of Israel, says: Every wineskin should be filled with wine.'","¶ W'a di yo pawoli sa a: Men sa Seyč a, Bondye pčp Izrayčl la, di: Potich diven fčt pou mete diven ladan l'."
1.086726,1.0,1.00001,crawl-data/CC-MAIN-2019-04/segments/1547583792784.64/wet/CC-MAIN-20190121131658-20190121153658-00357.warc.wet.gz,http://www.brvision.com/camera/car-cameras/br-mnc04-mini-square-car-camera.html,paracrawl9_philipp,_,Translate this sentence from eng to hat: The casing of the camera has a IP69K rating which can withstand all weather conditions.,Bwat la nan kamera a gen yon Rating IP69K ki ka kenbe tèt ak tout kondisyon metewolojik.
1.060618,1.00001,1.00001,crawl-data/CC-MAIN-2018-43/segments/1539583516194.98/wet/CC-MAIN-20181023132213-20181023153713-00101.warc.wet.gz,https://www.trulia.com/profile/navigator-northwest-agent-spokane-wa-zgf0tv4n/overview,crawl-data/CC-MAIN-2021-49/segments/1637964363301.3/wet/CC-MAIN-20211206133552-20211206163552-00398.warc.wet.gz,https://omg-solutions.com/ht/spy-camera/more-companies-are-using-technology-to-monitor-employees/,Translate this sentence from eng to hat: It was a successful and positive experience.,Li te yon eksperyans apwopriye ak pozitif.
1.0619118,0.99997,1.00001,crawl-data/CC-MAIN-2017-34/segments/1502886126027.91/wet/CC-MAIN-20170824024147-20170824044147-00002.warc.wet.gz,http://obrien-blue.livejournal.com/47204.html,paracrawl9_philipp,_,"Translate this sentence from eng to hat: I have, to this point, been THOROUGHLY entertained by HH and his minions, so I trust them.","Pou yon ti peyi kou ayiti, mwen kwe m wč twňp,"
1.0573436,0.99659,0.9993,crawl-data/CC-MAIN-2018-09/segments/1518891813803.28/wet/CC-MAIN-20180221202619-20180221222619-00418.warc.wet.gz,http://newenglandballproject.com/g0/p599.htm,crawl-data/CC-MAIN-2019-26/segments/1560627999218.7/wet/CC-MAIN-20190620125520-20190620151520-00255.warc.wet.gz,http://prevalhaiti.com/messages/2323,"Translate this sentence from eng to hat: MA, with parents, etc.",ak manman yo etc.
1.0605893,0.99991,1.00001,crawl-data/CC-MAIN-2020-29/segments/1593657151761.87/wet/CC-MAIN-20200714212401-20200715002401-00047.warc.wet.gz,http://pc-masters-group.ru/item/summer-sweet-two-pieces-set.html,paracrawl9_philipp,_,Translate this sentence from eng to hat: It's time to unleash your love for her music.,Se lè pou  madan marye a tonbe damou pou Rwa li.
1.071733,0.99436,1.00001,crawl-data/CC-MAIN-2021-39/segments/1631780056856.4/wet/CC-MAIN-20210919095911-20210919125911-00573.warc.wet.gz,https://chinesefoodfestivalla.com/casino-games-online/fortnite-wagers.php,paracrawl9_wide00016,_,Translate this sentence from eng to hat: How to Sign Up and.,Kijan pou yo ekri yon Et?
1.0566279,0.99882,1.0,crawl-data/CC-MAIN-2021-25/segments/1623487600396.21/wet/CC-MAIN-20210613041713-20210613071713-00541.warc.wet.gz,http://nscontent.news-sentinel.com/?q=blog/post/201201/bus-trip,crawl-data/CC-MAIN-2020-34/segments/1596439738555.33/wet/CC-MAIN-20200809132747-20200809162747-00267.warc.wet.gz,http://newsrule.com/ht/nine-frustrating-mistakes-video-game-players-make/,"Translate this sentence from eng to hat: Yeah, yeah, they're all atheists until about 5 seconds before the car hits the bridge abutment, then suddenly it's ""Oh God Help Me....""","""Yeah, li pral amann apwòch sa a vire épingl nan 115mph Lè sa a, frape fren an jis anvan APEX la, sa ki ta pètèt ale ... o Bondye, machin mwen an se yon ekri-off. """
1.0698872,1.00001,1.00001,crawl-data/CC-MAIN-2021-49/segments/1637964362969.51/wet/CC-MAIN-20211204094103-20211204124103-00253.warc.wet.gz,https://rachel-griffith.blogspot.com/2009/,crawl-data/CC-MAIN-2021-31/segments/1627046154385.24/wet/CC-MAIN-20210802203434-20210802233434-00330.warc.wet.gz,https://ht.martech.zone/social-media-rules/,Translate this sentence from eng to hat: i want to hear them.,Mwen vle koute yo.
1.0736753,0.99997,1.00001,crawl-data/CC-MAIN-2017-09/segments/1487501170651.78/wet/CC-MAIN-20170219104610-00610-ip-10-171-10-108.ec2.internal.warc.wet.gz,https://www.mysuncoast.com/users/profile/bettyk/,paracrawl9_wide00016,_,Translate this sentence from eng to hat: Your reporting seems to be slanted towards the killing.,Fot jwèt la sanble se konsa Furby ale sou atak la.
1.0576241,0.98312,1.00001,crawl-data/CC-MAIN-2019-43/segments/1570986664662.15/wet/CC-MAIN-20191016041344-20191016064844-00421.warc.wet.gz,https://www.calguns.net/calgunforum/showthread.php?s=95a8f3cad69049dfafeb1c1900d27e30&p=23417495,crawl-data/CC-MAIN-2019-39/segments/1568514573184.25/wet/CC-MAIN-20190918044831-20190918070831-00372.warc.wet.gz,https://2fish.co/ht/bible/epistles/romans/,Translate this sentence from eng to hat: For I don't carry a sword for no reason.,"Paske, se pa san yo pa rezon ki fè ke li pote yon nepe."
1.0715652,0.99545,0.99979,crawl-data/CC-MAIN-2019-47/segments/1573496670770.21/wet/CC-MAIN-20191121101711-20191121125711-00243.warc.wet.gz,http://m.huafansmart.com/2014-type-gas-detector/new-single-point-wall-mounted-gas-detector/lcd-fixed-co-gas-alarming-detector-for-gas.html,paracrawl9_philipp,_,"Translate this sentence from eng to hat: International standard 4-20mA signal output, can be directly connected into the factory DCS system (optional); RS485 digital signal can be connected with factory's principle computer (optional).","Entènasyonal estanda 4-20mA pwodiksyon siyal, yo ka dirèkteman konekte nan faktori DCS sistèm lan (si ou vle); RS485 siyal dijital ka konekte ak òdinatè prensip faktori a (si ou vle)."
1.100213,1.00001,1.00001,crawl-data/CC-MAIN-2021-31/segments/1627046150067.51/wet/CC-MAIN-20210723210216-20210724000216-00131.warc.wet.gz,https://www.therugshopuk.co.uk/light-beige-0903-glasgow-opus-luxury-shaggy-rug-sr0903-10106.html,crawl-data/CC-MAIN-2018-39/segments/1537267160842.79/wet/CC-MAIN-20180924224739-20180925005139-00368.warc.wet.gz,http://www.ht.acp-supplier.com/info/2017latestpvdfpre-painteda-21690742.html,Translate this sentence from eng to hat: (other colours are also available), (Lòt koulè espesyal yo tou disponib)
1.067759,1.00001,1.00001,crawl-data/CC-MAIN-2018-39/segments/1537267155561.35/wet/CC-MAIN-20180918150229-20180918170229-00115.warc.wet.gz,https://www.healthguidance.org/entry/17919/1/Are-You-in-a-Toxic-Friendship-The-Warning-Signs-Your-Friend-Is-Ruining-Your-Life.html,paracrawl9_philipp,_,Translate this sentence from eng to hat: These are the people who drag you down.,Se moun lňt nasyon yo k'ap touye ou.
1.0595818,0.99977,0.52294,crawl-data/CC-MAIN-2019-47/segments/1573496668954.85/wet/CC-MAIN-20191117115233-20191117143233-00256.warc.wet.gz,https://fabiosa.com/ctclb-rsvlk-auvkl-pbolk-phnkz-look-who-s-back-kate-middleton-debuts-in-surprisingly-casual-look-with-new-hairstyle-at-her-first-post-baby-event/,crawl-data/CC-MAIN-2019-30/segments/1563195526489.6/wet/CC-MAIN-20190720070937-20190720092937-00400.warc.wet.gz,https://ht.stylefashionwomen.com/kate-middleton-is-our-look-of-day-10938,Translate this sentence from eng to hat: Kate Middleton is back in the spotlight.,"Sa a, Kate Middleton se tounen."
1.0829941,0.99986,1.00001,crawl-data/CC-MAIN-2018-30/segments/1531676591718.31/wet/CC-MAIN-20180720154756-20180720174756-00325.warc.wet.gz,http://www.gentileassembly.org/docs/East%20Wind%20Destroys%20Evil.htm,crawl-data/CC-MAIN-2018-05/segments/1516084887024.1/wet/CC-MAIN-20180117232418-20180118012418-00389.warc.wet.gz,http://spiritualwarfare.jesuswork.org/online-bible-haitian-creole/psalms_11.html,Translate this sentence from eng to hat: Ps 11: 2... but the wicked send their arrows on the upright.,"PS 11:2 paske mechan yo pare banza yo, y'ap vize ak flèch yo pou yo tire nan fènwa sou moun k'ap mache dwat yo?"
1.0679833,1.00001,1.00001,crawl-data/CC-MAIN-2017-13/segments/1490218191405.12/wet/CC-MAIN-20170322212951-00613-ip-10-233-31-227.ec2.internal.warc.wet.gz,https://www.scribd.com/document/95922264/Alpha-Manifesto,crawl-data/CC-MAIN-2021-25/segments/1623487616657.20/wet/CC-MAIN-20210615022806-20210615052806-00574.warc.wet.gz,https://ht.martech.zone/problogger-advise-blogging-mistakes/,Translate this sentence from eng to hat: I want you forget you saw this book.,Bliye sou liv li a ou te wè sa a blog mesye.
1.0899311,0.99289,0.99186,crawl-data/CC-MAIN-2021-49/segments/1637964358591.95/wet/CC-MAIN-20211128194436-20211128224436-00551.warc.wet.gz,https://realtyww.info/blog/category/real-estate-advertising/,crawl-data/CC-MAIN-2019-51/segments/1575540531917.10/wet/CC-MAIN-20191211131640-20191211155640-00185.warc.wet.gz,https://ht.realtyww.info/blog/category/real-estate-advertising/,"Translate this sentence from eng to hat: Posted on February 7, 2019 by Mike Haynes","Moun ki afiche sou Fevriye 7, 2019 by Mike Haynes"
1.061835,0.99999,1.00001,crawl-data/CC-MAIN-2021-25/segments/1623487611320.18/wet/CC-MAIN-20210614013350-20210614043350-00500.warc.wet.gz,https://www.yumpu.com/en/document/view/55510541/indian-newslink-may-15-2016-digital-edition,crawl-data/CC-MAIN-2018-47/segments/1542039742666.36/wet/CC-MAIN-20181115095814-20181115121814-00430.warc.wet.gz,https://www.brainscape.com/flashcards/tutor-lesson-19-1606059/packs/928598,Translate this sentence from eng to hat: A few weeks ago a group of school children,"Semèn dènyen, te gen timoun ki tap ititlize yo"
1.0675532,0.985,0.99008,crawl-data/CC-MAIN-2017-04/segments/1484560281426.63/wet/CC-MAIN-20170116095121-00115-ip-10-171-10-70.ec2.internal.warc.wet.gz,https://issuu.com/healthycells/docs/0311-peoria-hc-web,crawl-data/CC-MAIN-2020-29/segments/1593655898347.42/wet/CC-MAIN-20200709034306-20200709064306-00110.warc.wet.gz,https://www.dr-adem.com/ht/adrenokortik/,Translate this sentence from eng to hat: Hereditary nonpolyposis colon cancer (HNPCC) is the,Ereditè nonpolyposis kansè nan kolon (HNPC)
1.0734539,0.9772,0.99676,crawl-data/CC-MAIN-2019-43/segments/1570986658566.9/wet/CC-MAIN-20191015104838-20191015132338-00144.warc.wet.gz,https://news.creativecow.net/story/894868,crawl-data/CC-MAIN-2018-47/segments/1542039742793.19/wet/CC-MAIN-20181115161834-20181115183834-00300.warc.wet.gz,https://ht.broadcastbeat.com/technicolor-postworks-ben-murray-mennen-yon-pan%C3%A8l-sou-distribisyon-nan-doc-nyc/,"Translate this sentence from eng to hat: The Sentence (editorial conforming, color grading and deliverables).","Sentence la (editoryal konfòme, klasman koulè ak delivre)."
1.0798117,0.99524,0.69327,crawl-data/CC-MAIN-2020-40/segments/1600401632671.79/wet/CC-MAIN-20200929060555-20200929090555-00131.warc.wet.gz,http://michaeldouglascooper.blogspot.com/2010/,paracrawl9_philipp,_,"Translate this sentence from eng to hat: Judy: Katina, the show must go on!","Julien, kanaval la dwe fet kanmenm !"
1.0648625,0.98758,1.00001,crawl-data/CC-MAIN-2017-34/segments/1502886102993.24/wet/CC-MAIN-20170817073135-20170817093135-00305.warc.wet.gz,http://rift.zam.com/forum.html?mid=1311709972175897119&forum=222&howmany=50,crawl-data/CC-MAIN-2021-31/segments/1627046154432.2/wet/CC-MAIN-20210803061431-20210803091431-00177.warc.wet.gz,https://ht.martech.zone/seriously-why-are-you/,Translate this sentence from eng to hat: Why Do You Ask For a Resume?,Poukisa w ap travay sou yon rezime?
1.0622128,0.99949,0.98821,paracrawl20211101,_,crawl-data/CC-MAIN-2018-47/segments/1542039746301.92/wet/CC-MAIN-20181120071442-20181120093442-00191.warc.wet.gz,http://business.global-article.ws/ht/tag/financial,Translate this sentence from eng to hat: The best time to fer...,Pi bon moman pou mache...
1.0570565,1.0,1.00001,crawl-data/CC-MAIN-2018-30/segments/1531676589573.27/wet/CC-MAIN-20180717051134-20180717071134-00148.warc.wet.gz,http://hbfm.blogspot.com/2012/,paracrawl9_wide00016,_,Translate this sentence from eng to hat: the reason I won't live,A cause de nou mwen pa vle viv
1.0688939,1.0,1.00001,crawl-data/CC-MAIN-2018-05/segments/1516084889660.55/wet/CC-MAIN-20180120142458-20180120162458-00780.warc.wet.gz,http://www.the-chicken-chick.com/2013/01/chicken-dust-baths-ultimate-spa.html,crawl-data/CC-MAIN-2018-22/segments/1526794868248.78/wet/CC-MAIN-20180527111631-20180527131631-00216.warc.wet.gz,http://ibankcoin.com/option_addict/2017/09/06/dgld-is-green-i-have-charts-toooo/,Translate this sentence from eng to hat: They come into my yard and try to eat my girl's food.,Isit la nan yon kiyè pou ou ka manje manman bourik mwen an.
1.0859811,0.99997,1.00001,crawl-data/CC-MAIN-2017-17/segments/1492917121355.9/wet/CC-MAIN-20170423031201-00350-ip-10-145-167-34.ec2.internal.warc.wet.gz,http://naplesshelter.org/help-for-a-friend/,crawl-data/CC-MAIN-2017-47/segments/1510934804518.38/wet/CC-MAIN-20171118021803-20171118041803-00292.warc.wet.gz,http://naplesshelter.org/ed-pou-yon-zanmi/,"Translate this sentence from eng to hat: Some intimate partner violence victims do not consider themselves abused because they have not been physically beaten and most will not offer up the fact that they are being abused whether their abuse is physical, verbal, sexual, financial and/or emotional.","Gen kèk moun viktim vyolans domestik min ki pa janm konsidere tèt yo kòm viktim abi paske yo pa fizikman abize epi genyen ki pap janm montre ke yo ap abize minm ke yap pran baton oubyen soufri abi vèbal, seksyèl, finansye ak / oswa emosyonèl."
1.0588927,0.99825,0.99679,crawl-data/CC-MAIN-2019-26/segments/1560627998291.9/wet/CC-MAIN-20190616182800-20190616204800-00221.warc.wet.gz,https://ja.scribd.com/document/384374787/Matrimony-IPO,crawl-data/CC-MAIN-2019-30/segments/1563195525793.19/wet/CC-MAIN-20190718190635-20190718212635-00219.warc.wet.gz,https://ufdc.ufl.edu/UF00098809/00294,"Translate this sentence from eng to hat: Allocation Price, in accordance with the SEBI Regulations.",resevwa pri yo selon regleman tiraj Ia.
1.0631641,0.99995,1.00001,crawl-data/CC-MAIN-2021-43/segments/1634323585537.28/wet/CC-MAIN-20211023002852-20211023032852-00101.warc.wet.gz,https://www.askiitians.com/forums/Thermal-Physics/a-barometer-is-faulty-when-the-true-barometer-rea_66033.htm,crawl-data/CC-MAIN-2019-18/segments/1555578528058.3/wet/CC-MAIN-20190419201105-20190419223105-00288.warc.wet.gz,http://soyuznick.ru/video/an'n-dekouvri,Translate this sentence from eng to hat: When the true...,Lè yon verite ...
1.0615306,0.99822,1.00001,crawl-data/CC-MAIN-2021-25/segments/1623487655418.58/wet/CC-MAIN-20210620024206-20210620054206-00334.warc.wet.gz,https://hoodline.com/2016/06/they-re-here-they-re-queer-but-can-they-stay-the-state-of-youth-lgbtq-housing-in-san-francisco/,paracrawl9_philipp,_,Translate this sentence from eng to hat: Forty-eight percent of homeless youth in San Francisco identify as LGBTQ.,Genyen 48% moun ki pa konn li nan ti peyi nou-an.
1.0954901,0.99542,0.54734,crawl-data/CC-MAIN-2020-10/segments/1581875141653.66/wet/CC-MAIN-20200217030027-20200217060027-00206.warc.wet.gz,https://www.nalanisarina.com/product-page/lessons-learned-full-length-cd,crawl-data/CC-MAIN-2021-43/segments/1634323585348.66/wet/CC-MAIN-20211020183354-20211020213354-00364.warc.wet.gz,https://galettenoire.fr/a329-la-compagnie-creole,Translate this sentence from eng to hat: Please Don't Stop the Rain [ 4:00 ],Pa Kite Moin (4:00)
1.0743744,0.99903,0.99993,crawl-data/CC-MAIN-2021-10/segments/1614178370239.72/wet/CC-MAIN-20210305060756-20210305090756-00351.warc.wet.gz,https://evroazija.info/figuring-out-12/,crawl-data/CC-MAIN-2019-35/segments/1566027317847.79/wet/CC-MAIN-20190823041746-20190823063746-00374.warc.wet.gz,https://lifespeaker.ru/ht/kak-podobrat-ljustru-v-stile-haj-tek.html,Translate this sentence from eng to hat: Look for a comfortable working space.,Kreye yon zòn travay konfòtab.
1.0601228,1.0,0.99965,crawl-data/CC-MAIN-2017-17/segments/1492917118713.1/wet/CC-MAIN-20170423031158-00192-ip-10-145-167-34.ec2.internal.warc.wet.gz,https://issuu.com/gytimes/docs/final_0e0949baf81694,paracrawl9_wide00006,_,"Translate this sentence from eng to hat: friend's house, they left",Non jwèt!Pope kay te pati
1.0589004,0.99939,0.95114,crawl-data/CC-MAIN-2018-39/segments/1537267157574.27/wet/CC-MAIN-20180921225800-20180922010200-00181.warc.wet.gz,https://www.camlive.com/cam/princessCHINITA/?over18=true,crawl-data/CC-MAIN-2021-43/segments/1634323585916.29/wet/CC-MAIN-20211024081003-20211024111003-00612.warc.wet.gz,https://www.forumhaiti.com/t8488-les-paroles-de-jean-dominique,Translate this sentence from eng to hat: Thank you so much-Jeff,"Mèsi anpil,anpil JAF"
1.068964,0.99983,0.99999,crawl-data/CC-MAIN-2020-45/segments/1603107872746.20/wet/CC-MAIN-20201020134010-20201020164010-00099.warc.wet.gz,https://www.fibre2fashion.com/news/textile-news/newsdetails.aspx?news_id=76869,crawl-data/CC-MAIN-2019-04/segments/1547584445118.99/wet/CC-MAIN-20190124014810-20190124040810-00446.warc.wet.gz,http://ht.101-prototype-de.com/news/china-s-security-equipment-prototype-industry-10988467.html,Translate this sentence from eng to hat: China's textile industry has been seriously impacted by the global financial crisis over the past year.,"Nan dènye ane yo, antrepwiz Sekirite Sosyal Pwototip Lachin nan yo te frape pa kriz mondyal la finansye degre varye."
1.0594093,0.99984,1.0,crawl-data/CC-MAIN-2021-17/segments/1618039476006.77/wet/CC-MAIN-20210420152755-20210420182755-00501.warc.wet.gz,https://thecookwareexpert.com/mainstays-20-inch-griddle-review/,paracrawl9_philipp,_,"Translate this sentence from eng to hat: Hopefully, we have helped make your decision-making process a little less difficult.",Mwen espere ke li fasilite pwosesis lame ou chwazi yon ti kras.
1.0587298,0.99772,0.99994,crawl-data/CC-MAIN-2017-51/segments/1512948616132.89/wet/CC-MAIN-20171218122309-20171218144309-00357.warc.wet.gz,http://www.exilemod.com/topic/10272-my-truck-just-gone-nowhere/,crawl-data/CC-MAIN-2017-34/segments/1502886104612.83/wet/CC-MAIN-20170818063421-20170818083421-00325.warc.wet.gz,http://nationalassembly.sc/index.php/2017/01/06/verbatim-friday-6th-january-2017/,Translate this sentence from eng to hat: We do not host any servers.,Nou pa pou al okenn Server okenn dimoun.
1.070834,0.99907,1.00001,crawl-data/CC-MAIN-2021-10/segments/1614178376467.86/wet/CC-MAIN-20210307105633-20210307135633-00029.warc.wet.gz,https://wymmediamanagement.com/ladies-wants-sex-tonight-ia-lawler-52154.html,crawl-data/CC-MAIN-2020-50/segments/1606141692985.63/wet/CC-MAIN-20201202052413-20201202082413-00533.warc.wet.gz,http://www.belpolitik.com/messages/30299,Translate this sentence from eng to hat: I am a non-smoker seeking the .,Mwen se yon mounn ki pa cheche sa mounn te di nan...
1.0577488,0.99937,0.99955,crawl-data/CC-MAIN-2018-26/segments/1529267865145.53/wet/CC-MAIN-20180623171526-20180623191526-00235.warc.wet.gz,http://brooksfqcmy.blog2learn.com/11545541/the-fact-about-mirro-and-glass-repair-arlington-va-that-no-one-is-suggesting,crawl-data/CC-MAIN-2019-30/segments/1563195525634.13/wet/CC-MAIN-20190718125048-20190718151048-00315.warc.wet.gz,http://cdn.cs50.net/2014/fall/sections/6/lang/ht/section6.txt?highlight,Translate this sentence from eng to hat: So Don't be concerned too much.,"Se konsa, pa enkyete twòp sou li."
1.075711,0.99995,1.00001,crawl-data/CC-MAIN-2021-49/segments/1637964358480.10/wet/CC-MAIN-20211128073830-20211128103830-00308.warc.wet.gz,https://acw.onlinetrulia.pw/qualcomm-mbn-file-format.html,crawl-data/CC-MAIN-2019-04/segments/1547583755653.69/wet/CC-MAIN-20190121025613-20190121051613-00292.warc.wet.gz,http://ht.sinosolarcharger.com/foldable-solar-charger/portable-solar-charger/12v-portable-solar-panel.html,Translate this sentence from eng to hat: Our experienced team will help you solve your problems.,Ekip ki gen eksperyans nou an pare pou ede ou rezoud pwoblèm ou yo.
1.07887,1.00001,0.99491,crawl-data/CC-MAIN-2021-10/segments/1614178369512.68/wet/CC-MAIN-20210304174506-20210304204506-00548.warc.wet.gz,https://www.e-libra.su/read/594320-two-cousins-of-azov.html,paracrawl9_philipp,_,Translate this sentence from eng to hat: She's not on the floor!,Se pa atè la a non!
1.0619242,0.98638,0.96824,crawl-data/CC-MAIN-2017-34/segments/1502886104636.62/wet/CC-MAIN-20170818121545-20170818141545-00619.warc.wet.gz,http://mantgames.en.made-in-china.com/product/NjrQSWsgAAhH/China-16-People-Carousel-Rides-From-Mantong-Made-in-China.html,paracrawl9_philipp,_,Translate this sentence from eng to hat: Provides all sorts of consultation.,6. bay tout kalite konsilteation.
1.0629934,0.99608,0.99966,crawl-data/CC-MAIN-2017-26/segments/1498128320049.84/wet/CC-MAIN-20170623100455-20170623120455-00281.warc.wet.gz,https://www.fanfiction.net/s/6033180/1/Falling-Moon,crawl-data/CC-MAIN-2018-47/segments/1542039743184.39/wet/CC-MAIN-20181116194306-20181116220306-00262.warc.wet.gz,http://ufdc.ufl.edu/UF00098809/00108,Translate this sentence from eng to hat: Scene of The Crime6.,enf6masyon sou aktivite krimin6l nan zon la.
1.0885637,0.99998,0.99994,crawl-data/CC-MAIN-2018-13/segments/1521257646602.39/wet/CC-MAIN-20180319062143-20180319082143-00579.warc.wet.gz,http://csl-whiterock.com/2013/12/04/international-bodhi-day/,leipzig,_,"Translate this sentence from eng to hat: ""As it ought be"" means as it is in Reality.","An, Jan yon bagay ye, jan yon bagay dwe ye."
